0.069466	0.353745	-0.049369	-0.001870	-0.430834	-0.033041	
0.069417	0.353743	-0.049800	-0.001903	-0.430414	-0.033396	
0.069366	0.353741	-0.050230	-0.001937	-0.429987	-0.033751	
0.069316	0.353739	-0.050660	-0.001971	-0.429554	-0.034104	
0.069265	0.353737	-0.051089	-0.002005	-0.429115	-0.034457	
0.069214	0.353735	-0.051518	-0.002040	-0.428668	-0.034809	
0.069162	0.353733	-0.051947	-0.002075	-0.428216	-0.035160	
0.069110	0.353731	-0.052375	-0.002110	-0.427756	-0.035510	
0.069057	0.353728	-0.052802	-0.002146	-0.427291	-0.035859	
0.069004	0.353726	-0.053229	-0.002182	-0.426819	-0.036207	
0.068951	0.353724	-0.053656	-0.002218	-0.426340	-0.036554	
0.068897	0.353722	-0.054082	-0.002255	-0.425855	-0.036900	
0.068843	0.353720	-0.054508	-0.002292	-0.425363	-0.037245	
0.068788	0.353717	-0.054933	-0.002329	-0.424865	-0.037589	
0.068733	0.353715	-0.055357	-0.002367	-0.424360	-0.037933	
0.068677	0.353713	-0.055781	-0.002405	-0.423849	-0.038275	
0.068621	0.353710	-0.056205	-0.002444	-0.423331	-0.038616	
0.068565	0.353708	-0.056628	-0.002482	-0.422807	-0.038957	
0.068508	0.353705	-0.057051	-0.002522	-0.422277	-0.039296	
0.068451	0.353703	-0.057473	-0.002561	-0.421740	-0.039635	
0.068393	0.353700	-0.057894	-0.002601	-0.421196	-0.039972	
0.068335	0.353697	-0.058315	-0.002641	-0.420646	-0.040309	
0.068277	0.353695	-0.058735	-0.002681	-0.420090	-0.040644	
0.068218	0.353692	-0.059155	-0.002722	-0.419527	-0.040979	
0.068158	0.353689	-0.059574	-0.002763	-0.418958	-0.041312	
0.068098	0.353687	-0.059993	-0.002805	-0.418382	-0.041645	
0.068038	0.353684	-0.060411	-0.002847	-0.417800	-0.041976	
0.067978	0.353681	-0.060829	-0.002889	-0.417211	-0.042307	
0.067917	0.353678	-0.061246	-0.002931	-0.416616	-0.042637	
0.067855	0.353675	-0.061662	-0.002974	-0.416015	-0.042965	
0.067793	0.353672	-0.062078	-0.003017	-0.415407	-0.043293	
0.067731	0.353669	-0.062493	-0.003061	-0.414793	-0.043619	
0.067668	0.353666	-0.062907	-0.003104	-0.414172	-0.043945	
0.067605	0.353663	-0.063321	-0.003149	-0.413545	-0.044270	
0.067542	0.353660	-0.063734	-0.003193	-0.412912	-0.044593	
0.067478	0.353656	-0.064147	-0.003238	-0.412272	-0.044916	
0.067413	0.353653	-0.064559	-0.003283	-0.411626	-0.045237	
0.067349	0.353650	-0.064970	-0.003328	-0.410974	-0.045558	
0.067283	0.353646	-0.065381	-0.003374	-0.410315	-0.045877	
0.067218	0.353643	-0.065791	-0.003420	-0.409650	-0.046196	
0.067152	0.353640	-0.066200	-0.003466	-0.408978	-0.046513	
0.067085	0.353636	-0.066609	-0.003513	-0.408300	-0.046830	
0.067019	0.353633	-0.067017	-0.003560	-0.407616	-0.047145	
0.066951	0.353629	-0.067424	-0.003607	-0.406926	-0.047459	
0.066884	0.353625	-0.067830	-0.003655	-0.406229	-0.047773	
0.066816	0.353622	-0.068236	-0.003703	-0.405526	-0.048085	
0.066747	0.353618	-0.068642	-0.003751	-0.404816	-0.048396	
0.066678	0.353614	-0.069046	-0.003800	-0.404100	-0.048706	
0.066609	0.353610	-0.069450	-0.003848	-0.403378	-0.049015	
0.066540	0.353606	-0.069853	-0.003898	-0.402650	-0.049323	
0.066469	0.353603	-0.070255	-0.003947	-0.401915	-0.049630	
0.066399	0.353599	-0.070657	-0.003997	-0.401174	-0.049936	
0.066328	0.353595	-0.071057	-0.004047	-0.400427	-0.050241	
0.066257	0.353591	-0.071457	-0.004097	-0.399673	-0.050545	
0.066185	0.353586	-0.071857	-0.004148	-0.398913	-0.050847	
0.066113	0.353582	-0.072255	-0.004199	-0.398147	-0.051149	
0.066041	0.353578	-0.072653	-0.004250	-0.397375	-0.051450	
0.065968	0.353574	-0.073050	-0.004302	-0.396597	-0.051749	
0.065895	0.353569	-0.073446	-0.004354	-0.395812	-0.052047	
0.065821	0.353565	-0.073842	-0.004406	-0.395021	-0.052345	
0.065747	0.353561	-0.074236	-0.004459	-0.394224	-0.052641	
0.065673	0.353556	-0.074630	-0.004511	-0.393420	-0.052936	
0.065598	0.353552	-0.075023	-0.004564	-0.392610	-0.053230	
0.065522	0.353547	-0.075415	-0.004618	-0.391795	-0.053523	
0.065447	0.353542	-0.075807	-0.004672	-0.390973	-0.053815	
0.065371	0.353538	-0.076197	-0.004725	-0.390144	-0.054106	
0.065294	0.353533	-0.076587	-0.004780	-0.389310	-0.054396	
0.065218	0.353528	-0.076976	-0.004834	-0.388469	-0.054684	
0.065141	0.353523	-0.077364	-0.004889	-0.387623	-0.054972	
0.065063	0.353518	-0.077751	-0.004944	-0.386770	-0.055258	
0.064985	0.353513	-0.078137	-0.005000	-0.385911	-0.055543	
0.064907	0.353508	-0.078523	-0.005055	-0.385046	-0.055827	
0.064828	0.353503	-0.078908	-0.005111	-0.384174	-0.056110	
0.064749	0.353498	-0.079291	-0.005168	-0.383297	-0.056392	
0.064669	0.353493	-0.079674	-0.005224	-0.382413	-0.056673	
0.064590	0.353488	-0.080056	-0.005281	-0.381524	-0.056953	
0.064509	0.353482	-0.080437	-0.005338	-0.380628	-0.057231	
0.064429	0.353477	-0.080817	-0.005395	-0.379726	-0.057509	
0.064348	0.353472	-0.081197	-0.005453	-0.378818	-0.057785	
0.064266	0.353466	-0.081575	-0.005511	-0.377904	-0.058060	
0.064184	0.353460	-0.081952	-0.005569	-0.376984	-0.058334	
0.064102	0.353455	-0.082329	-0.005628	-0.376058	-0.058607	
0.064020	0.353449	-0.082705	-0.005686	-0.375125	-0.058879	
0.063937	0.353444	-0.083079	-0.005745	-0.374187	-0.059150	
0.063854	0.353438	-0.083453	-0.005805	-0.373243	-0.059419	
0.063770	0.353432	-0.083826	-0.005864	-0.372293	-0.059688	
0.063686	0.353426	-0.084197	-0.005924	-0.371336	-0.059955	
0.063602	0.353420	-0.084568	-0.005984	-0.370374	-0.060221	
0.063517	0.353414	-0.084938	-0.006044	-0.369405	-0.060486	
0.063432	0.353408	-0.085307	-0.006105	-0.368431	-0.060750	
0.063346	0.353402	-0.085675	-0.006166	-0.367451	-0.061012	
0.063260	0.353396	-0.086042	-0.006227	-0.366464	-0.061274	
0.063174	0.353389	-0.086408	-0.006288	-0.365472	-0.061534	
0.063088	0.353383	-0.086773	-0.006350	-0.364474	-0.061793	
0.063001	0.353377	-0.087137	-0.006412	-0.363470	-0.062051	
0.062913	0.353370	-0.087500	-0.006474	-0.362459	-0.062308	
0.062826	0.353364	-0.087862	-0.006537	-0.361443	-0.062563	
0.062738	0.353357	-0.088223	-0.006599	-0.360421	-0.062818	
0.062649	0.353351	-0.088583	-0.006662	-0.359393	-0.063071	
0.062560	0.353344	-0.088942	-0.006725	-0.358360	-0.063323	
0.062471	0.353337	-0.089299	-0.006789	-0.357320	-0.063574	
0.062382	0.353330	-0.089656	-0.006853	-0.356274	-0.063824	
0.062292	0.353323	-0.090012	-0.006917	-0.355223	-0.064073	
0.062202	0.353316	-0.090367	-0.006981	-0.354165	-0.064320	
0.062111	0.353309	-0.090720	-0.007045	-0.353102	-0.064566	
0.062020	0.353302	-0.091073	-0.007110	-0.352033	-0.064811	
0.061929	0.353295	-0.091424	-0.007175	-0.350958	-0.065055	
0.061838	0.353288	-0.091775	-0.007240	-0.349877	-0.065298	
0.061746	0.353281	-0.092124	-0.007305	-0.348791	-0.065539	
0.061653	0.353273	-0.092472	-0.007371	-0.347698	-0.065780	
0.061561	0.353266	-0.092820	-0.007437	-0.346600	-0.066019	
0.061468	0.353258	-0.093166	-0.007503	-0.345496	-0.066257	
0.061374	0.353251	-0.093510	-0.007570	-0.344386	-0.066493	
0.061281	0.353243	-0.093854	-0.007636	-0.343271	-0.066729	
0.061187	0.353236	-0.094197	-0.007703	-0.342149	-0.066963	
0.061092	0.353228	-0.094539	-0.007770	-0.341022	-0.067196	
0.060998	0.353220	-0.094879	-0.007837	-0.339889	-0.067428	
0.060902	0.353212	-0.095218	-0.007905	-0.338751	-0.067659	
0.060807	0.353204	-0.095557	-0.007973	-0.337607	-0.067888	
0.060711	0.353196	-0.095894	-0.008041	-0.336457	-0.068117	
0.060615	0.353188	-0.096229	-0.008109	-0.335301	-0.068344	
0.060519	0.353180	-0.096564	-0.008177	-0.334139	-0.068569	
0.060422	0.353172	-0.096898	-0.008246	-0.332972	-0.068794	
0.060325	0.353164	-0.097230	-0.008315	-0.331799	-0.069017	
0.060228	0.353155	-0.097561	-0.008384	-0.330621	-0.069240	
0.060130	0.353147	-0.097891	-0.008453	-0.329437	-0.069461	
0.060032	0.353138	-0.098220	-0.008523	-0.328247	-0.069680	
0.059934	0.353130	-0.098548	-0.008593	-0.327052	-0.069899	
0.059835	0.353121	-0.098874	-0.008663	-0.325851	-0.070116	
0.059736	0.353112	-0.099200	-0.008733	-0.324644	-0.070332	
0.059636	0.353104	-0.099524	-0.008803	-0.323432	-0.070547	
0.059537	0.353095	-0.099846	-0.008874	-0.322214	-0.070761	
0.059437	0.353086	-0.100168	-0.008945	-0.320991	-0.070973	
0.059336	0.353077	-0.100488	-0.009016	-0.319762	-0.071184	
0.059236	0.353068	-0.100808	-0.009087	-0.318527	-0.071394	
0.059135	0.353059	-0.101125	-0.009159	-0.317287	-0.071603	
0.059033	0.353050	-0.101442	-0.009231	-0.316042	-0.071810	
0.058932	0.353040	-0.101758	-0.009302	-0.314791	-0.072017	
0.058830	0.353031	-0.102072	-0.009375	-0.313534	-0.072221	
0.058728	0.353022	-0.102385	-0.009447	-0.312272	-0.072425	
0.058625	0.353012	-0.102696	-0.009519	-0.311004	-0.072628	
0.058522	0.353003	-0.103007	-0.009592	-0.309731	-0.072829	
0.058419	0.352993	-0.103316	-0.009665	-0.308453	-0.073029	
0.058316	0.352983	-0.103624	-0.009738	-0.307168	-0.073228	
0.058212	0.352973	-0.103930	-0.009812	-0.305879	-0.073425	
0.058108	0.352964	-0.104235	-0.009885	-0.304584	-0.073621	
0.058003	0.352954	-0.104539	-0.009959	-0.303284	-0.073816	
0.057899	0.352944	-0.104842	-0.010033	-0.301978	-0.074010	
0.057794	0.352934	-0.105143	-0.010107	-0.300667	-0.074203	
0.057689	0.352923	-0.105443	-0.010181	-0.299350	-0.074394	
0.057583	0.352913	-0.105742	-0.010256	-0.298028	-0.074584	
0.057477	0.352903	-0.106039	-0.010330	-0.296701	-0.074773	
0.057371	0.352893	-0.106335	-0.010405	-0.295368	-0.074960	
0.057264	0.352882	-0.106630	-0.010480	-0.294030	-0.075146	
0.057158	0.352872	-0.106923	-0.010555	-0.292687	-0.075331	
0.057051	0.352861	-0.107215	-0.010631	-0.291338	-0.075515	
0.056943	0.352850	-0.107506	-0.010706	-0.289984	-0.075697	
0.056835	0.352840	-0.107795	-0.010782	-0.288625	-0.075878	
0.056728	0.352829	-0.108083	-0.010858	-0.287261	-0.076058	
0.056619	0.352818	-0.108370	-0.010934	-0.285891	-0.076237	
0.056511	0.352807	-0.108655	-0.011011	-0.284516	-0.076414	
0.056402	0.352796	-0.108939	-0.011087	-0.283135	-0.076590	
0.056293	0.352785	-0.109221	-0.011164	-0.281750	-0.076765	
0.056184	0.352774	-0.109502	-0.011241	-0.280359	-0.076938	
0.056074	0.352762	-0.109782	-0.011318	-0.278963	-0.077111	
0.055964	0.352751	-0.110060	-0.011395	-0.277562	-0.077282	
0.055854	0.352739	-0.110337	-0.011472	-0.276156	-0.077451	
0.055743	0.352728	-0.110613	-0.011550	-0.274744	-0.077620	
0.055633	0.352716	-0.110887	-0.011628	-0.273327	-0.077787	
0.055522	0.352705	-0.111159	-0.011705	-0.271905	-0.077953	
